listing_id,name,host_id,host_name,host_is_superhost,host_listings_count,host_tenure_years,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price_clean,availability_365,calendar_days,available_days,unavailable_days,availability_rate,occupancy_proxy,number_of_reviews,total_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,estimated_revenue_proxy,superhost_status,price_status,review_status,availability_rate_pct,occupancy_proxy_pct,host_portfolio_segment
1164506634079345092,Charmant appartement met uitzicht over het water,39559703,Matthias,True,1.0,10.91,Oud-Oost,52.3570274,4.9070118,Entire condo,Entire home/apt,3,2.0,,,0,365,0,365,0.0,1.0,11,11.0,4.91,4.73,4.82,5.0,,Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1164546977510351413,Twin Room with Canal View,579601181,Yizhen,False,3.0,2.07,Centrum-West,52.3752,4.9008,Room in boutique hotel,Private room,2,1.0,,,167,365,167,198,0.4575,0.5425,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,45.75,54.25,Small portfolio host
1164569811471480093,Vibrant artist's apartment,469442739,Daniël,False,1.0,3.94,Zuid,52.35414154748134,4.852662677057997,Entire rental unit,Entire home/apt,4,2.0,3.0,200.0,20,365,20,345,0.0548,0.9452,7,7.0,5.0,4.86,4.71,5.0,69000.0,Non-Superhost,Available Price,Has Reviews,5.48,94.52000000000001,Single-listing host
1164988000335115896,"Modern loft, amazing canal view",7256557,Marian,False,1.0,12.97,Centrum-West,52.3832731,4.8840446,Entire rental unit,Entire home/apt,3,1.0,0.0,252.0,153,365,153,212,0.4192,0.5808,0,,,,,,53424.0,Non-Superhost,Available Price,No Reviews,41.92,58.08,Single-listing host
1164998869936234526,Authentic family home in Amsterdam,36766171,Yannick,False,1.0,10.99,Noord-West,52.41412,4.88214,Entire home,Entire home/apt,2,2.0,,,0,365,0,365,0.0,1.0,4,4.0,5.0,4.75,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1165242212941219141,Maisonnette Amsterdam,157620952,Jochem,False,1.0,8.62,Bijlmer-Oost,52.3172817,4.9693213,Entire condo,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,9,9.0,4.67,4.67,3.67,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1165943843343016990,Cozy Room in Amsterdam (East/Oost) incl. garden,471892652,Sam,False,1.0,3.9,Oostelijk Havengebied - Indische Buurt,52.3654022957325,4.9428800210726935,Private room in rental unit,Private room,1,,1.0,81.0,361,365,361,4,0.989,0.011,7,7.0,4.0,3.43,3.86,4.14,324.0,Non-Superhost,Available Price,Has Reviews,98.9,1.0999999999999999,Single-listing host
1166329772838850000,Stylish Central Heritage Home,27208555,Nicky,False,1.0,11.38,Oud-Noord,52.3874503,4.9073386,Entire home,Entire home/apt,2,1.0,2.0,196.0,230,365,230,135,0.6301,0.3699,3,3.0,5.0,4.67,5.0,5.0,26460.0,Non-Superhost,Available Price,Has Reviews,63.01,36.99,Single-listing host
1166503491652430651,Magnifique appartement à Amsterdam West,6420008,Valentine,False,1.0,13.1,Bos en Lommer,52.38361362106036,4.848664101836869,Entire rental unit,Entire home/apt,3,2.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,4.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1166506425860411985,Charming Apartment Next to Rembrandt Park,397460091,Frederike,False,1.0,5.17,Slotervaart,52.36751,4.84764,Entire rental unit,Entire home/apt,3,2.0,2.0,259.0,163,365,163,202,0.4466,0.5534,6,6.0,4.83,4.83,4.83,5.0,52318.0,Non-Superhost,Available Price,Has Reviews,44.66,55.34,Single-listing host
1166523828981055159,Luxurious Amsterdam Loft | Amazing Rooftop Terrace,45791220,Gracilia,False,1.0,10.71,Centrum-Oost,52.36365,4.89177,Entire rental unit,Entire home/apt,4,4.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1166618220683555287,Cosy apartment near the city centre,503504639,Awien,False,1.0,3.3,Bos en Lommer,52.37873158951267,4.855802562834845,Entire rental unit,Entire home/apt,2,1.0,0.0,157.0,127,365,127,238,0.3479,0.6521,14,14.0,4.86,4.64,4.93,4.93,37366.0,Non-Superhost,Available Price,Has Reviews,34.79,65.21000000000001,Single-listing host
1166649319420227932,Lovely apartment in De Pijp,62672533,Nikol,False,2.0,10.28,De Pijp - Rivierenbuurt,52.35139,4.89387,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,13,13.0,5.0,4.92,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Small portfolio host
1166729631774407049,Canal Bridge Suite (2nd),370101968,Duko,False,1.0,5.72,Centrum-West,52.37028,4.88525,Private room in rental unit,Private room,2,1.0,1.0,249.0,2,365,2,363,0.0055,0.9945,2,2.0,4.0,5.0,5.0,4.0,90387.0,Non-Superhost,Available Price,Has Reviews,0.5499999999999999,99.45,Single-listing host
1167163657370369743,Family home with big garden,5095248,Malka,False,1.0,13.34,Noord-West,52.41894,4.89995,Entire home,Entire home/apt,4,3.0,,,0,365,0,365,0.0,1.0,5,5.0,4.8,4.2,4.6,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1167287192342404972,Uniek: Villa aan het water!,546339730,Jean Paul,False,1.0,2.6,IJburg - Zeeburgereiland,52.34387,5.01141,Entire home,Entire home/apt,4,3.0,0.0,497.0,83,365,83,282,0.2274,0.7726,0,,,,,,140154.0,Non-Superhost,Available Price,No Reviews,22.74,77.25999999999999,Single-listing host
1167337894389652042,Spacious city house with garden - Pets welcome,12547711,Isaura,False,1.0,12.32,De Baarsjes - Oud-West,52.36411904806133,4.853633360174586,Entire condo,Entire home/apt,4,2.0,,,12,365,12,353,0.0329,0.9671,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,3.29,96.71,Single-listing host
1167338747035589608,Stylish apartment next to the Amstel river- Unit D,24325696,Arild,True,5.0,11.56,Oud-Oost,52.3534,4.91074,Entire rental unit,Entire home/apt,4,2.0,2.0,331.0,233,365,233,132,0.6384,0.3616,20,20.0,5.0,4.9,4.9,5.0,43692.0,Superhost,Available Price,Has Reviews,63.839999999999996,36.16,Small portfolio host
1167345351185808889,Licht app. in Amsterdam-Oost.,417603911,Bente,False,1.0,4.87,Watergraafsmeer,52.3531,4.93194,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1167848742797848993,Stylish apartment next to the Amstel river- Unit F,24325696,Arild,True,5.0,11.56,Oud-Oost,52.35337,4.91071,Entire rental unit,Entire home/apt,4,2.0,2.0,320.0,253,365,253,112,0.6932,0.3068,18,18.0,4.94,4.72,5.0,5.0,35840.0,Superhost,Available Price,Has Reviews,69.32000000000001,30.680000000000003,Small portfolio host
1168015594853765519,Roze Kamer,52180905,Vincent,True,3.0,10.49,Centrum-West,52.37469450517686,4.893301939560394,Private room in condo,Private room,2,1.0,1.0,218.0,101,365,101,264,0.2767,0.7233,34,34.0,4.94,5.0,5.0,4.97,57552.0,Superhost,Available Price,Has Reviews,27.67,72.33000000000001,Small portfolio host
1168633157617747285,"Ruim tophuis Amsterdam, minimaal 1 werk",263689887,Marijke,False,2.0,7.08,De Aker - Nieuw Sloten,52.3448119,4.7925198,Entire home,Entire home/apt,4,3.0,3.0,180.0,158,365,158,207,0.4329,0.5671,1,1.0,5.0,5.0,5.0,5.0,37260.0,Non-Superhost,Available Price,Has Reviews,43.29,56.71000000000001,Small portfolio host
1168770430504896323,Spacious apartment in Amsterdam,105198813,Berfin,False,1.0,9.57,De Baarsjes - Oud-West,52.36843,4.85514,Entire rental unit,Entire home/apt,2,1.0,0.0,163.0,251,365,251,114,0.6877,0.3123,13,13.0,4.92,4.77,4.77,4.92,18582.0,Non-Superhost,Available Price,Has Reviews,68.77,31.230000000000004,Single-listing host
1168820397998306667,Woning bij grachten en museumkwartier,10612084,Klaar,False,1.0,12.52,De Baarsjes - Oud-West,52.3663329373624,4.876670673225148,Entire condo,Entire home/apt,4,2.0,2.0,383.0,5,365,5,360,0.0137,0.9863,0,,,,,,137880.0,Non-Superhost,Available Price,No Reviews,1.37,98.63,Single-listing host
1169005545940664076,Canal View Residence Amsterdam,580784889,Maurick,False,1.0,2.06,Centrum-West,52.36606,4.87929,Entire rental unit,Entire home/apt,2,1.0,1.0,318.0,52,365,52,313,0.1425,0.8575,13,13.0,4.85,5.0,5.0,5.0,99534.0,Non-Superhost,Available Price,Has Reviews,14.249999999999998,85.75,Single-listing host
1169456506882657572,Charming apartment in Amsterdam,274133129,Verena,False,1.0,6.96,IJburg - Zeeburgereiland,52.35131,5.00794,Private room in rental unit,Private room,2,,,,0,365,0,365,0.0,1.0,0,,,,,,,Non-Superhost,Missing Price,No Reviews,0.0,100.0,Single-listing host
1169526766871328045,Luxe penthouse in Amsterdam Oost,18529588,Bart,False,1.0,11.92,Oud-Oost,52.357107390885325,4.922869476472798,Entire rental unit,Entire home/apt,2,1.0,1.0,477.0,269,365,269,96,0.737,0.263,0,,,,,,45792.0,Non-Superhost,Available Price,No Reviews,73.7,26.3,Single-listing host
1169534152726633670,Zeer licht en ruim appartement,49920212,Karen,False,1.0,10.57,De Pijp - Rivierenbuurt,52.3557915,4.9037356,Entire condo,Entire home/apt,4,3.0,,,283,365,283,82,0.7753,0.2247,2,2.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,77.53,22.470000000000002,Single-listing host
1170142036452898538,Govert Flinck,15481215,Sabine,False,1.0,12.11,De Pijp - Rivierenbuurt,52.35631737468873,4.902490886627255,Entire rental unit,Entire home/apt,2,1.0,1.0,215.0,129,365,129,236,0.3534,0.6466,6,6.0,4.83,5.0,4.83,5.0,50740.0,Non-Superhost,Available Price,Has Reviews,35.339999999999996,64.66,Single-listing host
1170256804752568653,Moderne eengezinswoning vlakbij NDSM-werf & Twiske,39416858,Manouk,False,1.0,10.91,Noord-West,52.41874192665704,4.902240572664962,Entire home,Entire home/apt,4,3.0,0.0,197.0,358,365,358,7,0.9808,0.0192,1,1.0,5.0,5.0,5.0,5.0,1379.0,Non-Superhost,Available Price,Has Reviews,98.08,1.92,Single-listing host
1170281967278384459,Appartement in Amsterdam-Oost,165493659,Mariska,False,1.0,8.47,Oud-Oost,52.3536,4.92176,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,4,4.0,4.75,4.75,4.75,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1170284076905912966,Apartment near Vondelpark,156417033,Nicol,False,1.0,8.65,De Baarsjes - Oud-West,52.36089315384803,4.858669527770955,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,5,5.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1170767634808591235,2-floor+rooftop family apartment,16368789,Julien,False,1.0,12.05,Zuid,52.35597661944785,4.876501746475697,Entire condo,Entire home/apt,6,4.0,4.0,459.0,129,365,129,236,0.3534,0.6466,0,,,,,,108324.0,Non-Superhost,Available Price,No Reviews,35.339999999999996,64.66,Single-listing host
1170846340199441399,Lovely family house in Amsterdam,16125670,Lity,False,2.0,12.06,Oud-Oost,52.3560081,4.926457699999999,Entire rental unit,Entire home/apt,4,3.0,3.0,274.0,11,365,11,354,0.0301,0.9699,1,1.0,5.0,5.0,5.0,5.0,96996.0,Non-Superhost,Available Price,Has Reviews,3.01,96.99,Small portfolio host
1170868610932080721,"Charming, bright and quiet home.",1855417,Maarten,True,1.0,14.3,De Baarsjes - Oud-West,52.36568,4.8779,Entire rental unit,Entire home/apt,2,1.0,1.0,217.0,7,365,7,358,0.0192,0.9808,16,16.0,4.88,4.75,5.0,4.94,77686.0,Superhost,Available Price,Has Reviews,1.92,98.08,Single-listing host
1170928877936615476,Casa Nana - New House & Perfect for Working Online,533778546,Niek,False,1.0,2.82,Oud-Oost,52.35591,4.92635,Entire rental unit,Entire home/apt,2,1.0,1.0,298.0,268,365,268,97,0.7342,0.2658,2,2.0,5.0,5.0,5.0,5.0,28906.0,Non-Superhost,Available Price,Has Reviews,73.42,26.58,Single-listing host
1170958230684799480,Casa Java,74189566,Anna,True,1.0,10.07,Oostelijk Havengebied - Indische Buurt,52.36369438848087,4.938496984541416,Entire condo,Entire home/apt,2,1.0,0.0,210.0,68,365,68,297,0.1863,0.8137,12,12.0,5.0,4.92,5.0,5.0,62370.0,Superhost,Available Price,Has Reviews,18.63,81.37,Single-listing host
1170967394302351020,Nicely renovated canal apartment,2498889,Fahd,False,1.0,14.06,De Baarsjes - Oud-West,52.36529,4.85746,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,6,6.0,4.5,4.67,4.83,4.83,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1171047843602008466,Sunny Apartment Near Vondelpark,42552144,Mihály,False,1.0,10.82,Slotervaart,52.34732618118941,4.838048674581589,Entire rental unit,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,0,,,,,,,Non-Superhost,Missing Price,No Reviews,0.0,100.0,Single-listing host
1171073478699136847,Big apartment Amsterdam west,232969856,Jan,True,1.0,7.48,Osdorp,52.352,4.7947,Entire rental unit,Entire home/apt,4,2.0,0.0,229.0,249,365,249,116,0.6822,0.3178,17,17.0,4.94,4.82,4.59,4.94,26564.0,Superhost,Available Price,Has Reviews,68.22,31.78,Single-listing host
1171093079311799257,Lovely Family Home with garden in Amsterdam Noord,3567352,Arnaud,False,1.0,13.77,Noord-Oost,52.39408625421449,4.95769546483308,Entire home,Entire home/apt,4,3.0,3.0,176.0,14,365,14,351,0.0384,0.9616,4,4.0,4.75,4.75,4.0,4.75,61776.0,Non-Superhost,Available Price,Has Reviews,3.84,96.16,Single-listing host
1171102533627941782,Charmant dijkhuis in Amsterdam Noord,31297421,Rogier,False,1.0,11.18,Noord-Oost,52.38561,4.95423,Entire home,Entire home/apt,5,4.0,4.0,322.0,43,365,43,322,0.1178,0.8822,6,6.0,5.0,4.83,5.0,5.0,103684.0,Non-Superhost,Available Price,Has Reviews,11.78,88.22,Single-listing host
1171150153276801741,Momo,36055544,Marjolein,False,1.0,11.01,Oud-Oost,52.3492729,4.9123716,Houseboat,Entire home/apt,3,2.0,2.0,260.0,92,365,92,273,0.2521,0.7479,0,,,,,,70980.0,Non-Superhost,Available Price,No Reviews,25.21,74.79,Single-listing host
1171574262520468040,Modern One-Bedroom Apartment,42865232,Blaž,True,1.0,10.81,Westerpark,52.3948269,4.8775705,Entire rental unit,Entire home/apt,2,1.0,1.0,161.0,172,365,172,193,0.4712,0.5288,14,14.0,4.86,4.86,4.93,5.0,31073.0,Superhost,Available Price,Has Reviews,47.12,52.88,Single-listing host
1171608911405667810,Whole apartment in Amsterdam center,24667680,Li-Yang,,2.0,11.53,Centrum-Oost,52.37094439437436,4.921253662537632,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,11,11.0,4.91,4.73,4.91,5.0,,Unknown,Missing Price,Has Reviews,0.0,100.0,Small portfolio host
1171732699888096614,Stylish apartment & top neighborhood,7781994,Rens,False,1.0,12.9,Oostelijk Havengebied - Indische Buurt,52.37029993769743,4.953954460127704,Entire rental unit,Entire home/apt,3,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1171747870201975466,Entire Luxury Garden House,129688536,Tatiana,False,1.0,9.11,Zuid,52.35139649505848,4.876516497780334,Entire home,Entire home/apt,9,4.0,,,0,365,0,365,0.0,1.0,9,9.0,4.78,4.44,4.89,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1171881647276254026,"Gezellig appartement in Baarsjes, West",387272603,Floor,False,1.0,5.37,De Baarsjes - Oud-West,52.36908,4.85866,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,4.0,4.0,4.0,4.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1172195740843053167,Cozy Design Apartment near City Center,26146792,Thibaud,False,1.0,11.43,Westerpark,52.383820315455246,4.869481739942644,Entire condo,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,10,10.0,5.0,5.0,4.8,4.9,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1172419224194414189,Marlies Amsterdam,51640884,Marlies,False,1.0,10.51,Oud-Oost,52.36367473191922,4.926420338451862,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,0,,,,,,,Non-Superhost,Missing Price,No Reviews,0.0,100.0,Single-listing host
1172426920827355287,Studio near the city center,581699248,Leonard,True,1.0,2.04,Watergraafsmeer,52.3393183,4.920327299999999,Entire loft,Entire home/apt,3,1.0,2.0,135.0,19,365,19,346,0.0521,0.9479,9,9.0,4.89,5.0,5.0,5.0,46710.0,Superhost,Available Price,Has Reviews,5.21,94.78999999999999,Single-listing host
1172516446568425964,Amster House B&B,183914590,Freddie,False,1.0,8.19,Centrum-West,52.37626710702928,4.896366497428759,Private room in bed and breakfast,Private room,4,,,,223,365,223,142,0.611,0.389,42,42.0,4.45,3.81,4.9,4.81,,Non-Superhost,Missing Price,Has Reviews,61.1,38.9,Single-listing host
1172907190736011386,Belly Hop Canal View Room,402176281,David,True,3.0,5.09,Centrum-West,52.37926,4.89287,Private room in rental unit,Private room,2,1.0,1.0,182.0,24,365,24,341,0.0658,0.9342,54,54.0,4.89,4.94,4.96,5.0,62062.0,Superhost,Available Price,Has Reviews,6.58,93.42,Small portfolio host
1172982958661343298,Belly Hop Beamer Room,402176281,David,True,3.0,5.09,Centrum-West,52.3792619,4.8928686,Private room in guesthouse,Private room,2,1.0,1.0,208.0,12,365,12,353,0.0329,0.9671,56,56.0,4.95,4.91,4.93,4.98,73424.0,Superhost,Available Price,Has Reviews,3.29,96.71,Small portfolio host
1173048962274852704,Sunny appartment in central Adam,13659182,Wimie,False,1.0,12.23,De Baarsjes - Oud-West,52.35905,4.85689,Entire rental unit,Entire home/apt,4,2.0,2.0,216.0,54,365,54,311,0.1479,0.8521,6,6.0,4.67,4.5,5.0,4.83,67176.0,Non-Superhost,Available Price,Has Reviews,14.790000000000001,85.21,Single-listing host
1173085144414756833,Warm Druïde Cabin with real tree,581877365,Iris,False,1.0,2.04,Watergraafsmeer,52.35291805888714,4.933401122689247,Private room in hut,Private room,2,1.0,1.0,82.0,313,365,313,52,0.8575,0.1425,27,27.0,4.56,4.44,4.93,4.81,4264.0,Non-Superhost,Available Price,Has Reviews,85.75,14.249999999999998,Single-listing host
1173251884949133369,Unieke locatie in centrum van Amsterdam,152324277,Gøste,False,1.0,8.73,Centrum-Oost,52.37152,4.91457,Entire rental unit,Entire home/apt,2,1.0,1.0,200.0,253,365,253,112,0.6932,0.3068,5,5.0,5.0,5.0,5.0,5.0,22400.0,Non-Superhost,Available Price,Has Reviews,69.32000000000001,30.680000000000003,Single-listing host
1173325033584915210,My Cosy Garden House in Amsterdam,3906602,Nathan,False,2.0,13.67,Bijlmer-Centrum,52.32045,4.94404,Entire condo,Entire home/apt,3,2.0,2.0,192.0,177,365,177,188,0.4849,0.5151,7,7.0,4.86,4.71,4.86,5.0,36096.0,Non-Superhost,Available Price,Has Reviews,48.49,51.51,Small portfolio host
1173784058344666224,*Elegant Duplex Apartment with Spacious Terrace*,35681088,Celine,False,2.0,11.02,Bos en Lommer,52.3781496,4.8522161,Entire condo,Entire home/apt,8,3.0,3.0,493.0,323,365,323,42,0.8849,0.1151,14,14.0,4.79,4.86,4.79,4.79,20706.0,Non-Superhost,Available Price,Has Reviews,88.49000000000001,11.51,Small portfolio host
1173995965509306991,Luxe appartement met dakterras dichtbij de RAI,162627915,Chevelle,False,1.0,8.52,De Pijp - Rivierenbuurt,52.34358324607611,4.9037574313814405,Entire home,Entire home/apt,2,1.0,1.0,301.0,317,365,317,48,0.8685,0.1315,6,6.0,5.0,5.0,5.0,5.0,14448.0,Non-Superhost,Available Price,Has Reviews,86.85000000000001,13.15,Single-listing host
1174052294123211325,Light and spacious family home,8140762,Dirk,False,2.0,12.85,Oud-Noord,52.39956655313078,4.90378189206544,Entire home,Entire home/apt,4,3.0,3.0,570.0,198,365,198,167,0.5425,0.4575,5,5.0,5.0,5.0,4.6,5.0,95190.0,Non-Superhost,Available Price,Has Reviews,54.25,45.75,Small portfolio host
1174052538016411513,Ruim appartement met tuin.,51817309,Monique,False,1.0,10.5,Oostelijk Havengebied - Indische Buurt,52.3656950700927,4.93389378044386,Entire rental unit,Entire home/apt,2,1.0,,,11,365,11,354,0.0301,0.9699,10,10.0,4.7,4.8,4.9,4.5,,Non-Superhost,Missing Price,Has Reviews,3.01,96.99,Single-listing host
1174413856109378451,Casa Amsterdam-Oost,582219901,Metin,False,1.0,2.03,Oostelijk Havengebied - Indische Buurt,52.36366712580157,4.9414439065053415,Entire rental unit,Entire home/apt,2,1.0,1.0,142.0,266,365,266,99,0.7288,0.2712,0,,,,,,14058.0,Non-Superhost,Available Price,No Reviews,72.88,27.12,Single-listing host
1174439919831208454,Luxurious 4 bedroom family house,405613726,Martijn,False,1.0,5.04,Zuid,52.3490255,4.879991599999999,Entire home,Entire home/apt,4,4.0,2.0,475.0,100,365,100,265,0.274,0.726,4,4.0,5.0,5.0,5.0,5.0,125875.0,Non-Superhost,Available Price,Has Reviews,27.400000000000002,72.6,Single-listing host
1174689917035089661,Centre of Amsterdam luxurious maisonette,430487107,Yamina,False,2.0,4.62,Zuid,52.36021770995738,4.877219644917362,Entire rental unit,Entire home/apt,4,2.0,2.0,395.0,363,365,363,2,0.9945,0.0055,1,1.0,5.0,5.0,5.0,5.0,790.0,Non-Superhost,Available Price,Has Reviews,99.45,0.5499999999999999,Small portfolio host
1175104969732536292,Mooie woning in Amsterdam,582388913,Farhad,False,1.0,2.03,Geuzenveld - Slotermeer,52.38124859034177,4.817538745701313,Entire home,Entire home/apt,4,0.0,3.0,288.0,222,365,222,143,0.6082,0.3918,5,5.0,4.6,4.8,4.0,4.6,41184.0,Non-Superhost,Available Price,Has Reviews,60.81999999999999,39.18,Single-listing host
1175116824303726032,bright & cozy space next to park,132308426,Alessandro,True,1.0,9.07,De Baarsjes - Oud-West,52.36307669873769,4.856098203236628,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,10,10.0,4.9,4.6,4.9,4.9,,Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1175227508319953422,Charming Apartment in De Pijp,67706342,Jelle,False,1.0,10.17,De Pijp - Rivierenbuurt,52.35188622573536,4.908495569432737,Entire rental unit,Entire home/apt,2,1.0,1.0,149.0,70,365,70,295,0.1918,0.8082,7,7.0,5.0,4.86,5.0,5.0,43955.0,Non-Superhost,Available Price,Has Reviews,19.18,80.82000000000001,Single-listing host
1175238277305794588,Canal view flat (roof terrace),560171917,Oleksandr,True,1.0,2.38,Centrum-West,52.36853,4.88035,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,16,16.0,4.94,4.81,4.94,4.94,,Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1175295633724170719,Beautiful town house,9425046,Lindy,False,1.0,12.68,Oostelijk Havengebied - Indische Buurt,52.3743354,4.947089,Entire home,Entire home/apt,4,4.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1175346025128019092,Luxurious Amsterdam home with canalview & garden,217227933,Doortje,False,1.0,7.74,De Pijp - Rivierenbuurt,52.34891861943124,4.9058156087994576,Entire home,Entire home/apt,3,1.0,1.0,465.0,254,365,254,111,0.6959,0.3041,8,8.0,4.88,5.0,4.88,4.88,51615.0,Non-Superhost,Available Price,Has Reviews,69.59,30.409999999999997,Single-listing host
1175363207434053749,AMS West Gem: Style Awaits,24674176,Caroline,False,1.0,11.53,De Baarsjes - Oud-West,52.37077,4.85042,Entire rental unit,Entire home/apt,2,1.0,1.0,169.0,93,365,93,272,0.2548,0.7452,1,1.0,5.0,5.0,5.0,5.0,45968.0,Non-Superhost,Available Price,Has Reviews,25.480000000000004,74.52,Single-listing host
1175465574601149058,"Apartment near Vondelpark, w balcony and terrace",38704520,Laura,False,1.0,10.93,De Baarsjes - Oud-West,52.36097306318568,4.867304446364687,Entire rental unit,Entire home/apt,2,1.0,,,10,365,10,355,0.0274,0.9726,7,7.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,2.74,97.26,Single-listing host
1175918954317074981,Milo's oase in Amsterdam,204025524,Django,False,1.0,7.92,De Pijp - Rivierenbuurt,52.35741154743424,4.88964734988615,Entire home,Entire home/apt,2,1.0,1.0,248.0,4,365,4,361,0.011,0.989,6,6.0,4.67,5.0,5.0,5.0,89528.0,Non-Superhost,Available Price,Has Reviews,1.0999999999999999,98.9,Single-listing host
1175942396253634578,Water view | 3 BR | Art & Food,13820826,Fleur,False,1.0,10.65,Oud-Noord,52.39692,4.90864,Entire condo,Entire home/apt,4,3.0,,,0,365,0,365,0.0,1.0,5,5.0,5.0,4.8,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
1175950616483819338,Appartement/Studio Amsterdam,86875419,Max,True,1.0,9.89,Centrum-Oost,52.35904220547621,4.893149672350738,Entire rental unit,Entire home/apt,2,1.0,1.0,183.0,72,365,72,293,0.1973,0.8027,11,11.0,4.91,4.91,5.0,4.91,53619.0,Superhost,Available Price,Has Reviews,19.73,80.27,Single-listing host
1176077304804611453,"Cosy, central canal-side apartm",503258522,Heindrich,False,1.0,3.31,De Baarsjes - Oud-West,52.366024,4.8740465,Entire rental unit,Entire home/apt,2,1.0,1.0,137.0,0,365,0,365,0.0,1.0,9,9.0,4.78,4.78,5.0,5.0,50005.0,Non-Superhost,Available Price,Has Reviews,0.0,100.0,Single-listing host
